id,type,"item id","item type","item owner id","item owner name","item owner email","layer id","layer title",title,coordinates,description,"image count",url,"created date","last modification date","last editor","edit count","read access","item views","Building Type",Agency,"Contact Person","Position of Contact","Phone Number",Email,"Has Waitlist","Estimated Wait Time","Has Maximum Duration of Stay","Maximum Duration of Stay","Number of Dormitory Beds","Number of Shared Bedroom Beds","Number of Single Bedroom Beds","Services Provided","Provides Case Management Services","Provides Referrals to other Agencies","Provides Health/Dental Care","Provides Meals","Provides Showers","Provides Storage","Provides Clothing/Household Goods","Other Services","Number of Studio/Bachelor Units","Number of 1 Bedroom Units","Number of 2 Bedroom Units","Number of 3 Bedroom Units","Number of 4 Bedroom Units","Number of Other Type Bedroom Units","Description of Other Type Bedroom Units","Housing is fully self contained (Bathroom/Kitchen)","Housing is fully furnished","Number Beds in house with shared bedroom(s)","Number of Beds in House with Individual Rooms","Number of Apartment Studio Units","Number of 1 Bedroom Apartment Units","Number of 2 and 3 Bedroom Apartment Units","Number of Other Units","Description of Other Type Houseing Units","Is the Building Under RTA?","Requires Damage Deposit","Damage Deposit Amount","Tenant Holds Lease","Number of Beds in Shared Accommodation House","Number of Units in Secondary House Suite","Number of Duplex Units","Number of Fourplex Units","Number of Townhouse Units","Provides Service to Males","Provides Service to Females","Provides Service to Transgender","Provides Services to Demographic: 16 - 18","Provides Services to Demographic: 19+","Provides Services to Demographic: 55+","Provides Service To Other Demographic","Can the key tenant or primary lease holder be a youth","Primary Target Residents are Individuals","Primary Target Residents are Families","Primary Target Residents are Individuals and Families","Potential residents are required to live in Kelowna for a certain amount of time","Building Accommodated Individuals with Disabilities","Some Units Accommodate Individuals with Disabilities","Exclusively Serves Aboriginal Community","Monthly Cost of Stay","The Units are RGI","Monthly Cost Calculation","Has Minimum Income Level","Has Maximum Income Level","Minimum Income Level","Maximum Income Level","Units Are Lower End of Market","Residents are Require to be on Income or Disability Assistance","Building Qualifies For Rental Assistance","Building is Pet Friendly","Pet Restrictions","Smoking is Permitted in Building","Smoking is Permitted in Units","Accommodations For Smoking","Residents are required to abstain from alcohol and drugs","Level of Drugs and Alcohol Tolerence","Clean Time Requirement","Length of Clean Time","Treatment/Detox Required First","Residents Require Professional Support for Eligibility","Supports Required For Eligibility","Referrals are Made Directly","Referrals Form","Demographic Served","Gender Served","Primary Target Resident",Logo,"Search Keywords","Wait Time Units",Website,"Social Media","Agency Contact Person","Position of Agency Contact","Contact Number","Contact Email","Office Hours"
97,marker,97,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Okanagan Mental Health Services Society","49.8862514, -119.4682028",,0,"=HYPERLINK(""97"",""link to 97"")","2017-01-27 12:35:00","2017-01-27 12:39:42","Brooks Hewko",0,public,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.okanaganmentalhealth.com/,,"Larry Vandergrift","Executive Director","Cell: (250)-317-8330
Work: (250)-717-3007 (Ext. 206)",lvandergrift@okanaganmentalhealth.com,
149,marker,149,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Abbeyfield Houses Society","49.8859087, -119.4641983","Provides a semi-independent retirement community house (65 years+)",0,"=HYPERLINK(""149"",""link to 149"")","2017-03-20 15:46:57","2017-07-04 18:15:12","Shelley Cook",0,public,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.abbeyfield.ca,,"Carole Paradis",President,"(250) 763-5254",carol_paradis70@yahoo.com,
150,marker,150,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Avonlea Care Centre Ltd.","49.8939064, -119.4610482",,0,"=HYPERLINK(""150"",""link to 150"")","2017-03-20 15:49:50","2017-03-20 15:49:50",geolive,0,public,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.avonleacare.com/,,"Tami Hennigar","Sr. Manager and Director of Care",250-762-4378,tami@avonleacare.com,"9:00-3:00pm on call 24/7 build"
152,marker,152,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Harmony Living Assisted Living","49.8822997, -119.4808027",,0,"=HYPERLINK(""152"",""link to 152"")","2017-03-20 16:02:59","2017-03-22 15:25:51","Stephanie Nagy",0,public,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.harmonylivingforseniors.com/en/,,"May Kamali","Owner and Manager",250-300-3436,harmonyliving@telus.net,"no regular office hours"
153,marker,153,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Borden Manor","49.8809416, -119.4789246",,0,"=HYPERLINK(""153"",""link to 153"")","2017-03-20 16:06:17","2017-03-20 16:06:17",geolive,0,public,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.bordenmanor.com,,"Cindy Ross","Resident Manager",250-863-1505,bordenmanor@shaw.ca,24/7
154,marker,154,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Fernbrae Manor","49.8861141, -119.4094457",,0,"=HYPERLINK(""154"",""link to 154"")","2017-03-20 16:09:19","2017-03-20 16:09:59","Brooks Hewko",0,public,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.fernbraemanor.com,,"Doug Watson","Sales and Marketing",(250)-863-0779,dwatson@fernbraemanor.com,
155,marker,155,marker,1020,"John Przywara",eldercare@shaw.ca,2,"Housing Agencies","Elder Care Seniors Residence","49.8564007, -119.4874035",,0,"=HYPERLINK(""155"",""link to 155"")","2017-03-20 16:15:22","2017-03-20 16:15:22","John Przywara",0,public,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Przywara","Owner and Operator",250-763-2188,eldercare@shaw.ca,
156,marker,156,marker,997,"Brooks Hewko",brookshewko@hotmail.com,2,"Housing Agencies","Brandt’s Creek Mews","49.9206238, -119.4354069",,0,"=HYPERLINK(""156"",""link to 156"")","2017-03-20 16:18:43","2017-03-20 16:18:43",geolive,0,public,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.insiteseniorcare.com,,"Michelle Wingfield","Community Administrator",778-478-8800,mwingfield@insiteseniorcare.com,
160,marker,160,marker,1028,"Garry Zarr",fdhs@shawcable.com,2,"Housing Agencies","Father Delestre Housing Society","49.8915214, -119.4018809",,0,"=HYPERLINK(""160"",""link to 160"")","2017-03-22 14:25:51","2017-03-22 14:26:40","Garry Zarr",0,public,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garry Zarr",Administrator,250-860-1128,fdhs@shawcable.com,"Monday to Friday 8:30am-4:00pm"
168,marker,168,marker,999,jon,jon.corbett@gmail.com,2,"Housing Agencies","CMHA Kelowna","49.8794484, -119.4931996","Housing and Navigation Services:
Having a safe, affordable roof over your head is something to which everyone should have access. Navigating the many resources to find housing, financial assistance, health care, and specific services to promote wellness and recovery can be extremely difficult without help. CMHA Kelowna strives to break the cycle of homelessness by supporting people to find a good place to call home. In addition, our team works in collaboration with the community to ensure that people have the supports necessary to maintain their housing long term.",0,"=HYPERLINK(""168"",""link to 168"")","2017-03-28 15:36:15","2017-06-29 22:43:58","Super User",0,public,101,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poverty
Addiction
Mental illness.",,http://cmhakelowna.com/housing/,,,,250-861-3644,http://cmhakelowna.com/contact-us/,
170,marker,170,marker,995,"Kerry Rempel",krempel@okanagan.bc.ca,2,"Housing Agencies","Karis Support Society","49.8812727, -119.4914011","Karis Support Society contributes to genuine social transformation in the Okanagan Valley by providing a safe home, support throughout recovery, and life skills development for people struggling with life altering addictions and mental health conditions. Karis exists within the continuum of charitable organizations that provide social services for vulnerable individuals living in Kelowna. Karis is devoted to establishing a welcoming, safe and trustworthy environment where strength can develop.",0,"=HYPERLINK(""170"",""link to 170"")","2017-06-29 16:54:17","2017-06-29 16:54:17",geolive,0,public,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://karis-society.org/,,"Deborah Klassen","Director of Community Involvement",250.860.9507,volunteer@karis-society.org,
174,marker,174,marker,999,jon,jon.corbett@gmail.com,2,"Housing Agencies","BC Housing","49.4978038, -119.5966883",,0,"=HYPERLINK(""174"",""link to 174"")","2017-06-29 17:59:47","2017-06-29 18:00:05",jon,0,public,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,marker,175,marker,995,"Kerry Rempel",krempel@okanagan.bc.ca,2,"Housing Agencies","City of Kelowna","49.8862924, -119.459554","Kelowna was incorporated in May 1905 with a population of 600, when farming as the economic mainstay of the region. 

The municipal organization that works to enhance the experience of living in Kelowna is comprised of nearly 900 passionate staff, including a strong Leadership Team, and led by a City Manager and Council committed to making Kelowna the best mid-sized city in North America.

Through thoughtful money management, we are able to provide core services, build new amenities and maintain existing infrastructure. ",0,"=HYPERLINK(""175"",""link to 175"")","2017-06-29 20:28:58","2017-06-29 20:38:41","Kerry Rempel",0,public,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kelowna.ca/,,,,250-469-8500,ask@kelowna.ca,"8 a.m. to 4 p.m., Monday to Friday (excluding statutory holidays)"
179,marker,179,marker,995,"Kerry Rempel",krempel@okanagan.bc.ca,2,"Housing Agencies","Outreach Urban Health Centre","49.8843788, -119.4941494","This is one of ten Primary Health Care Centres available within Interior Health communities. Primary Health Care Centres have a more comprehensive and coordinated approach to healthcare delivery.
 
Each centre has an interdisciplinary healthcare team that provides a range of services in a single site – i.e. a checkup with your family doctor, a visit to a physiotherapist, pharmacist, or public health nurse. The selection of services offered in each Primary Health Care Centre reflects the unique needs of its community.",0,"=HYPERLINK(""179"",""link to 179"")","2017-06-29 22:52:52","2017-06-29 22:54:39","Kerry Rempel",0,public,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harm Reduction Supplies and Services
Primary Care Mental Health
Primary Health Care",,https://www.interiorhealth.ca/FindUs/_layouts/FindUs/info.aspx?type=Location&loc=Outreach%20Urban%20Health%20Centre&svc=Harm%20Reduction%20Supplies%20and%20Services&ploc=N/A,,,,250-868-2230,,"Monday - Friday: 10:00am - 4:00pm"
180,marker,180,marker,995,"Kerry Rempel",krempel@okanagan.bc.ca,2,"Housing Agencies","Living Positive Resource Centre","49.8899488, -119.391768","Having started as an HIV/AIDS service organization in 1992, we have since expanded our mandate to serve individuals in the Central Okanagan living with and/or at risk of HIV, Hepatitis C, and other STBBIs experiencing concerns relating to housing, income, nutrition, health care, addictions and mental health.

Living Positive Resource Centre recognizes the value and dignity of each individual.  We encourage and support our clients to make healthy choices, and we respect the choices that they make.  We work with and on behalf of our clients to improve their quality of life.

We believe that all individuals deserve equity in accessibility. We collaborate with community partners and actively participate in community efforts to ensure that basic human rights are protected.

Living Positive believes that harm reduction promotes and supports the health and well-being of both individuals and communities. We believe that all humans have the right to comprehensive, non-judgmental services based on individual need. Through education and prevention efforts, we work to reduce the risk of harms to individuals and the community.",0,"=HYPERLINK(""180"",""link to 180"")","2017-06-29 23:02:08","2017-06-29 23:03:05","Kerry Rempel",0,public,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://livingpositive.weebly.com/,,"Candice Berry","Executive Director","(778) 753-5830",cberry@lprc.ca,"Monday to Friday
8:30am - 12pm
1pm - 4:30pm"
112,marker,112,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","The Salvation Army Thrift Store","49.8800147, -119.4653454","The Salvation Army Thrift Stores generate funds to support Salvation Army programs that are serving the Kelowna, West Kelowna and Central Okanagan area by efficiently and ethically recycling and selling donated clothing and other goods in a way which exceeds the expectations of our customers while providing an environment which is beneficial to the development and well-being of both our employees and volunteers.

",0,"=HYPERLINK(""112"",""link to 112"")","2017-01-30 17:52:17","2017-01-30 17:53:04","Stephanie Nagy",0,public,28,,,,,778-478-7250,boutique@kelsa.ca,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, thrift shop, antique, affordable clothing and goods, recycled clothing, donation, pre-loved clothing and goods, gently used, furniture",,,,,,,,
114,marker,114,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","The Salvation Army Thrift Store","49.8876475, -119.3874172","The Salvation Army Thrift Stores generate funds to support Salvation Army programs that are serving the Kelowna, West Kelowna and Central Okanagan area by efficiently and ethically recycling and selling donated clothing and other goods in a way which exceeds the expectations of our customers while providing an environment which is beneficial to the development and well-being of both our employees and volunteers.",0,"=HYPERLINK(""114"",""link to 114"")","2017-01-30 17:56:54","2017-01-30 17:58:20","Stephanie Nagy",0,public,26,,,,,250-765-3450,thriftstore@kelsa.ca,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, thrift shop, antique, affordable clothing and goods, recycled clothing, donation, pre-loved clothing and goods, gently used, furniture",,,,,,,,
115,marker,115,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","IODE Thrift Store Kelowna","49.8882332, -119.4930485","IODE Canada is a national women's charitable organization. Women of all ages, from all walks of life and educational backgrounds, meet in local chapters for fun, friendship and community volunteerism.
",0,"=HYPERLINK(""115"",""link to 115"")","2017-01-30 18:07:33","2017-01-30 18:07:33",geolive,0,public,20,,,,,778.478.9939,,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift shop, thrift store, donation, women, affordable clothing and goods, charitable organization",,,,,,,,
116,marker,116,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","First United – Sanctuary Thrift Store","49.8860621, -119.4879108","The First United Thrift Store is open Wednesday, Thursday and Friday from 10:00 am to 3:00 pm. In addition to clothing there are many household items available. And watch for the $5 a bag sale!",1,"=HYPERLINK(""116"",""link to 116"")","2017-01-30 18:13:12","2017-01-30 18:13:49","Stephanie Nagy",0,public,27,,,,,"(250) 762-3311",firstunited@telus.net,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, thrift shop, $5 bag sale, church, Affordable clothing and goods, Affordable household items, antiques, pre-loved",,,,,,,,
117,marker,117,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Kelowna Women’s Shelter Thrift Store","49.8963685, -119.4943403","Want to shop and support the Kelowna Women’s Shelter at the same time? Visit the Kelowna Women’s Shelter Thrift Store! We carry a wonderful, and ever-changing, selection of clothes and household items. Profits go back into the Shelter and support our many services. 

We also offer vouchers so our clients, and others in need in the community, can shop at the Store for free. 

Donations of new and gently-used clothing, shoes and household items are accepted between 10am and 2 pm on Mondays, Wednesdays, and Saturdays. Stop by the first Monday of every month for 50% off everything in the store! ",0,"=HYPERLINK(""117"",""link to 117"")","2017-01-30 18:19:38","2017-01-30 18:19:38",geolive,0,public,61,,,,,250-762-8561,,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, Thrift shop, charity, donations, gently used items, affordable clothing and household goods, women, pre-loved",,,,,,,,
118,marker,118,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Kelowna thrift store & second hand clothing shop","49.8801992, -119.4751303","Women’s Clothes, Men’s Clothes,   Footwear, Books, Collectibles, Small Appliances, Maternity Wear,      DVD’s,and Children’s Toys.  All at bargain prices. $5 bag sale.",0,"=HYPERLINK(""118"",""link to 118"")","2017-01-30 18:24:20","2017-01-30 18:24:20",geolive,0,public,35,,,,,"(250) 762-9266",,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift Shop, Thrift Store, $5 bag sale, affordable clothing and household good, donation",,,,,,,,
119,marker,119,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Kelowna's Gospel Mission Shelter","49.8842335, -119.4979156","The Kelowna Gospel Mission Shelter provides services such as emergency shelter, meals, washrooms, shower, laundry, courtyard storage, health and dental care.",0,"=HYPERLINK(""119"",""link to 119"")","2017-01-30 18:33:23","2017-06-29 22:45:45","Kerry Rempel",0,public,145,,61,,,250-763-3737,,,,,,,,,"[""Clothing, Household Goods"",""Storage"",""Hygiene"",""Health\/Dental Care"",""Meals""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, Thrift shop, affordable clothing and household good, charity, donation, free, dental, storage, shopping cart storage, Hygiene, free meals, warm meals, shower",,,,,,,,
120,marker,120,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Share Social Services Thrift Store","49.8952897, -119.4907818","
As a store, we provide clothing, household goods, furniture, basic electronics, and so much more. 
But Share is more than a thrift store; we believe in a helping hands-up, not out. S.H.A.R.E. stands for Self-Help, Arts, Recreation, and Education. 9:30 AM to 4:30 PM, Monday through Saturday.

",0,"=HYPERLINK(""120"",""link to 120"")","2017-01-30 18:42:42","2017-01-30 18:44:02","Stephanie Nagy",0,public,17,,,,,250-763-8117,,,,,,,,,"[""Clothing, Household Goods""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thrift store, thrift shop, gently used clothing and household goods, affordable clothing, pre-loved, donations",,,,,,,,
123,marker,123,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Outreach Urban Health Services","49.8843857, -119.4942486","This is one of ten Primary Health Care Centres available within Interior Health communities. Primary Health Care Centres have a more comprehensive and coordinated approach to healthcare delivery.
 
Each centre has an interdisciplinary healthcare team that provides a range of services in a single site – i.e. a checkup with your family doctor, a visit to a physiotherapist, pharmacist, or public health nurse. The selection of services offered in each Primary Health Care Centre reflects the unique needs of its community. Monday - Friday: 10:00am - 4:00pm",0,"=HYPERLINK(""123"",""link to 123"")","2017-01-30 18:59:58","2017-06-29 22:56:56","Kerry Rempel",0,public,115,,179,,,250-868-2006,,,,,,,,,"[""Health\/Dental Care"",""Harm Reduction""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Health, harm reduction, free sexual health test, HIV testing, STI testing, STI Treatment, Birth Control,  Emergency contraception, Pregnancy counselling, Pregnancy test, Free condoms, Needle supply, Pap testing, substance abuse counselling, referrals to detox, rehabilitation and treatment centres, free health services, free of charge, walk -in clinic",,,,,,,,
124,marker,124,marker,996,"Stephanie Nagy",stephanie.nagy@alumni.ubc.ca,5,"Drop-In Services","Central Okanagan Community Food Bank","49.8924509, -119.4934002","The Central Okanagan Community Food Bank is dedicated to providing much needed food and support to those living in Kelowna and West Kelowna. Many families struggle to make ends meet and children suffer the most. 33% of our clients are children under the age of 15.

The Central Okanagan Food Bank is a member of Food Banks Canada, Food Banks BC, the Kelowna Chamber of Commerce and the Greater Westside Board of Trade. We are an incorporated society, registered charity and we are governed by an elected Board of Directors.

We operate two warehouses – one located in Kelowna and another located in West Kelowna.

It is with the support of our community that we are able to do the work we do. Your participation and support is greatly appreciated! Please know that we NEVER do telephone or door to door solicitation.

",0,"=HYPERLINK(""124"",""link to 124"")","2017-01-30 19:08:35","2017-01-30 19:08:35",geolive,0,public,38,,,"Lenetta Parry","Executive Director",250.763.7161.,info@cofoodbank.com,,,,,,,,"[""Meals""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food bank, food security, donation, local food",,,,,,,,
125,marker,125,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8937777, -119.4039133",,0,"=HYPERLINK(""125"",""link to 125"")","2017-02-01 10:57:45","2017-02-01 10:57:45",geolive,0,public,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,marker,126,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8893141, -119.4963539",,0,"=HYPERLINK(""126"",""link to 126"")","2017-02-01 10:58:22","2017-03-28 14:46:27",jon,0,public,6,,,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,marker,127,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8837337, -119.5013854",,0,"=HYPERLINK(""127"",""link to 127"")","2017-02-01 10:59:34","2017-06-29 23:04:15","Kerry Rempel",0,public,23,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,marker,128,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8881502, -119.4321893",,0,"=HYPERLINK(""128"",""link to 128"")","2017-02-01 11:00:25","2017-06-29 23:09:27","Kerry Rempel",0,public,139,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,marker,129,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8768969, -119.4091517",,0,"=HYPERLINK(""129"",""link to 129"")","2017-02-01 11:00:51","2017-06-29 23:10:02","Kerry Rempel",0,public,39,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,marker,130,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.900882, -119.3619415",,0,"=HYPERLINK(""130"",""link to 130"")","2017-02-01 11:01:26","2017-06-29 23:11:19","Kerry Rempel",0,public,52,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,marker,131,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8883658, -119.4802047",,0,"=HYPERLINK(""131"",""link to 131"")","2017-02-01 11:02:23","2017-06-29 23:58:52","Super User",0,public,108,,62,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,marker,132,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8809307, -119.4918531",,0,"=HYPERLINK(""132"",""link to 132"")","2017-02-01 11:03:43","2017-06-29 23:05:49","Kerry Rempel",0,public,51,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,marker,133,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8880166, -119.3894653",,0,"=HYPERLINK(""133"",""link to 133"")","2017-02-01 11:27:32","2017-06-29 23:11:05","Kerry Rempel",0,public,8,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,marker,134,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8980395, -119.3798216",,0,"=HYPERLINK(""134"",""link to 134"")","2017-02-01 11:28:26","2017-06-29 23:11:12","Kerry Rempel",0,public,44,,175,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,marker,135,marker,997,"Brooks Hewko",brookshewko@hotmail.com,5,"Drop-In Services","Public Washroom","49.8862984, -119.4993666",,0,"=HYPERLINK(""135"",""link to 135"")","2017-02-01 11:29:05","2017-03-28 14:45:53",jon,0,public,24,,,,,,,,,,,,,,"[""Hygiene""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
